Loan_ID,Customer_ID,Loan_Type,Customer_Age,Gender,Employment_Type,Annual_Income,Credit_Score,Region,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Start_Date,Loan_End_Date,Monthly_EMI,Payments_Made,Payments_Missed,Days_Past_Due,Outstanding_Principal,Total_Interest_Paid,Payment_Status,Default_Flag,Collateral,Debt_to_Income,Loan_to_Income,Risk_Category,Origination_Channel,Customer_Segment,Prepayment_Eligible,Prepayment_Charge
LN002254,CUST01534,Education,56,Male,Salaried,1684057,768,Ahmedabad,935947,8.89,120,2024-11-10,2034-11-10 12:00:00,11800.65,21,0,1,825808.14,137674.81,Current,0,No,0.1202,0.5558,Low,Partner,Affluent,Yes,2
LN002255,CUST06577,Business,34,Female,Salaried,552601,633,Chennai,2114143,11.62,84,2024-01-14,2031-01-13 18:00:00,36893.64,31,0,0,1523786.09,553345.79,Current,0,Yes,0.75,3.8258,High,Branch,Mass Market,Yes,3
LN002256,CUST04239,Auto,39,Female,Salaried,558259,697,Delhi NCR,1007671,11.04,48,2025-10-06,2029-10-06 00:00:00,26062.99,10,0,1,832615.31,85574.25,Current,0,Yes,0.5529,1.805,High,Digital,Mass Market,Yes,2
LN002257,CUST01613,Home,27,Male,Salaried,784544,650,Jaipur,4999929,8.01,180,2024-02-02,2039-02-01 18:00:00,47799.51,30,3,90,4522047.86,956104.29,Default,1,Yes,0.7339,6.373,High,Branch,Mass Market,Yes,0
LN002258,CUST01961,Home,23,Male,Salaried,693011,746,Jaipur,6055058,9.24,240,2025-06-28,2045-06-28 00:00:00,55425.76,13,0,0,5935347.43,600824.27,Current,0,Yes,0.75,8.7373,High,Digital,Mass Market,Yes,1
LN002259,CUST04882,Personal,53,Female,Salaried,605608,772,Ahmedabad,444228,12.77,24,2024-04-21,2026-04-21 12:00:00,21071.67,24,0,0,0.0,61492.17,Current,0,No,0.4332,0.7335,Medium,Branch,Mass Market,Yes,0
LN002260,CUST04477,Home,52,Female,Salaried,356724,662,Ahmedabad,4625574,8.71,300,2023-12-13,2048-12-12 06:00:00,37908.8,32,0,0,4470299.61,1057807.11,Current,0,Yes,0.75,12.9668,High,Digital,Mass Market,Yes,2
LN002261,CUST04808,Education,31,Female,Salaried,439468,591,Mumbai,1381373,10.57,48,2025-05-05,2029-05-05 00:00:00,35414.03,15,0,0,1010321.41,160158.82,Current,0,No,0.75,3.1433,High,Partner,Mass Market,Yes,1
LN002262,CUST00330,Auto,22,Female,Salaried,906028,738,Chennai,1432038,10.58,72,2025-09-22,2031-09-22 12:00:00,26951.63,10,1,1,1282979.27,120457.59,Current,0,Yes,0.4207,1.5806,Medium,Digital,Mass Affluent,Yes,0
LN002263,CUST01712,Business,46,Male,Salaried,568549,744,Jaipur,4672218,13.19,84,2025-01-15,2032-01-15 18:00:00,85490.67,19,0,0,3955625.5,907730.32,Current,0,Yes,0.75,8.2178,High,Branch,Mass Market,Yes,2
LN002264,CUST06200,Home,24,Male,Salaried,1670368,663,Bengaluru,6905516,9.45,240,2025-10-23,2045-10-23 00:00:00,64158.32,9,0,0,6814875.01,486783.88,Current,0,Yes,0.5113,4.1341,High,Digital,Affluent,Yes,1
LN002265,CUST03693,Auto,37,Male,Salaried,1636334,683,Chennai,653082,8.79,60,2023-01-05,2028-01-05 06:00:00,13489.32,43,0,0,214882.57,141841.13,Current,0,Yes,0.0708,0.3991,Medium,Branch,Affluent,Yes,0
LN002266,CUST01088,Auto,37,Female,Self-Employed,418442,668,Ahmedabad,1430481,10.66,60,2024-04-05,2029-04-05 06:00:00,30861.83,28,0,0,856306.85,289957.15,Current,0,Yes,0.75,3.4186,High,Partner,Mass Market,Yes,2
LN002267,CUST00293,Auto,48,Male,Professional,1225851,711,Bengaluru,1548625,9.48,72,2024-03-13,2030-03-13 12:00:00,28282.83,29,0,0,1027776.22,299353.25,Current,0,Yes,0.2933,1.2633,Medium,Partner,Mass Affluent,Yes,1
LN002268,CUST01789,Auto,50,Male,Professional,609675,756,Delhi NCR,1069509,8.69,48,2026-03-02,2030-03-02 00:00:00,26459.07,5,0,0,974586.2,37372.58,Current,0,Yes,0.5324,1.7542,High,Branch,Mass Market,Yes,2
LN002269,CUST05868,Personal,60,Male,Salaried,696872,733,Chennai,234431,9.74,48,2023-12-20,2027-12-20 00:00:00,5916.86,32,0,0,88442.83,43351.31,Current,0,No,0.0546,0.3364,Medium,Partner,Mass Market,Yes,0
LN002270,CUST02923,Home,43,Male,Business Owner,910805,740,Bengaluru,1698653,8.0,300,2024-05-10,2049-05-10 06:00:00,13113.7,27,0,7,1646029.1,301446.0,Current,0,Yes,0.1817,1.865,Low,Digital,Mass Affluent,Yes,0
LN002271,CUST05558,Personal,44,Male,Salaried,1051740,640,Mumbai,687691,12.54,24,2025-04-18,2027-04-18 12:00:00,32544.92,16,0,0,248532.66,81560.35,Current,0,No,0.3514,0.6539,High,Branch,Mass Affluent,Yes,2
LN002272,CUST05770,Home,49,Male,Salaried,459815,679,Bengaluru,1069798,9.2,240,2023-10-11,2043-10-11 00:00:00,9763.35,34,0,0,1009408.27,271564.16,Current,0,Yes,0.276,2.3266,Medium,Digital,Mass Market,Yes,1
LN002273,CUST06673,Home,24,Female,Self-Employed,1859164,775,Mumbai,5078015,9.89,240,2024-07-31,2044-07-31 00:00:00,48626.71,24,0,0,4898766.76,987792.89,Current,0,Yes,0.3062,2.7313,Low,Digital,Affluent,Yes,2
LN002274,CUST05095,Auto,58,Male,Salaried,743319,644,Bengaluru,866552,11.54,72,2024-10-29,2030-10-29 12:00:00,16734.0,21,0,0,672070.48,156932.4,Current,0,Yes,0.2184,1.1658,High,Digital,Mass Market,Yes,2
LN002275,CUST05415,Business,49,Male,Salaried,251687,664,Jaipur,752072,14.16,48,2026-06-24,2030-06-24 00:00:00,20612.06,1,0,0,740334.67,8874.73,Current,0,Yes,0.75,2.9881,High,Digital,Mass Market,Yes,2
LN002276,CUST03573,Auto,39,Female,Salaried,573239,745,Mumbai,912577,8.68,36,2023-04-12,2026-04-11 18:00:00,28884.76,36,0,0,0.0,127274.36,Current,0,Yes,0.5741,1.592,High,Digital,Mass Market,Yes,2
LN002277,CUST00782,Education,47,Female,Salaried,1794363,610,Mumbai,1360861,8.64,120,2025-02-10,2035-02-10 12:00:00,16973.66,18,1,0,1223454.13,168119.04,Current,0,No,0.1639,0.7584,High,Branch,Affluent,Yes,2
LN002278,CUST00918,Home,49,Female,Self-Employed,489357,655,Hyderabad,5010023,9.58,240,2026-02-22,2046-02-22 00:00:00,46951.57,5,0,0,4974621.44,199356.31,Current,0,Yes,0.75,10.238,High,Branch,Mass Market,Yes,0
LN002279,CUST00905,Auto,56,Male,Professional,1950779,754,Delhi NCR,1422791,9.85,72,2023-05-08,2029-05-07 12:00:00,26252.74,39,0,15,756194.78,357260.66,Current,0,Yes,0.1176,0.7293,Low,Direct Sales,Affluent,Yes,2
LN002280,CUST05822,Personal,55,Female,Salaried,689822,626,Hyderabad,358641,13.66,36,2023-08-04,2026-08-03 18:00:00,12198.42,36,0,0,0.0,80502.28,Current,0,No,0.2118,0.5199,High,Branch,Mass Market,No,0
LN002281,CUST03563,Personal,26,Male,Professional,648724,668,Hyderabad,764242,13.73,36,2023-11-18,2026-11-17 18:00:00,26018.88,33,0,0,76304.25,170685.13,Current,0,No,0.5037,1.1781,High,Partner,Mass Market,Yes,2
LN002282,CUST02813,Home,43,Male,Salaried,392852,743,Mumbai,6063091,8.42,180,2025-12-21,2040-12-20 18:00:00,59405.31,8,4,120,5924640.81,336792.28,Default,1,Yes,0.75,15.4335,High,Digital,Mass Market,Yes,2
LN002283,CUST01143,Home,59,Male,Professional,874025,649,Jaipur,4324154,9.21,240,2023-07-09,2043-07-09 00:00:00,39504.85,37,0,0,4055761.21,1193286.69,Current,0,Yes,0.5824,4.9474,High,Digital,Mass Affluent,Yes,0
LN002284,CUST02999,Personal,28,Female,Business Owner,555512,757,Ahmedabad,635517,10.3,48,2025-07-22,2029-07-22 00:00:00,16209.4,13,0,0,488261.99,63467.17,Current,0,No,0.3141,1.144,Low,Branch,Mass Market,No,0
LN002285,CUST00888,Personal,22,Male,Salaried,643864,725,Mumbai,365716,14.59,36,2026-06-14,2029-06-13 18:00:00,12604.15,2,0,0,349300.79,8793.08,Current,0,No,0.2869,0.568,Medium,Branch,Mass Market,Yes,2
LN002286,CUST03635,Personal,33,Female,Salaried,587191,696,Mumbai,156280,9.66,36,2025-12-18,2028-12-17 18:00:00,5017.64,8,0,0,125339.88,9200.98,Current,0,No,0.0618,0.2661,Medium,Partner,Mass Market,Yes,1
LN002287,CUST06249,Business,60,Female,Salaried,973837,606,Bengaluru,4251777,10.28,84,2024-06-28,2031-06-28 18:00:00,71206.92,25,0,0,3286871.44,815267.45,Current,0,Yes,0.75,4.366,High,Direct Sales,Mass Affluent,Yes,3
LN002288,CUST00661,Personal,41,Female,Professional,589163,711,Jaipur,441683,15.59,72,2026-04-19,2032-04-18 12:00:00,9481.93,4,0,0,426416.4,22661.11,Current,0,No,0.1784,0.7497,Medium,Digital,Mass Market,Yes,2
LN002289,CUST00749,Home,51,Male,Salaried,194929,624,Ahmedabad,5393461,9.24,180,2024-06-19,2039-06-19 18:00:00,55479.56,26,0,1,4993712.13,1042719.61,Current,0,Yes,0.75,27.6688,High,Direct Sales,Mass Market,Yes,0
LN002290,CUST00130,Personal,56,Male,Self-Employed,432849,615,Bengaluru,261955,10.64,72,2023-04-07,2029-04-06 12:00:00,4937.96,40,0,0,137050.13,72613.44,Current,0,No,0.2089,0.6052,High,Branch,Mass Market,Yes,0
LN002291,CUST03079,Auto,58,Male,Salaried,345113,732,Pune,479480,11.51,72,2024-04-26,2030-04-26 12:00:00,9251.75,27,0,0,336845.14,107162.41,Current,0,Yes,0.2942,1.3893,Medium,Branch,Mass Market,No,0
LN002292,CUST05664,Personal,47,Male,Professional,1324165,725,Pune,428107,12.09,72,2024-04-09,2030-04-09 12:00:00,8389.39,28,0,0,296993.82,103789.65,Current,0,No,0.05,0.3233,Medium,Direct Sales,Mass Affluent,No,0
LN002293,CUST00462,Personal,56,Male,Salaried,865944,599,Pune,348238,11.39,48,2024-05-21,2028-05-21 00:00:00,9066.33,27,0,0,171883.71,68436.7,Current,0,No,0.1892,0.4021,High,Digital,Mass Affluent,Yes,2
LN002294,CUST01238,Home,43,Female,Salaried,665136,695,Ahmedabad,5863382,9.93,300,2023-02-15,2048-02-15 06:00:00,53007.93,42,0,0,5640010.69,2002961.9,Current,0,Yes,0.75,8.8153,High,Digital,Mass Market,No,0
LN002295,CUST00738,Personal,41,Female,Salaried,591777,736,Chennai,316648,12.84,72,2024-04-12,2030-04-12 12:00:00,6329.91,28,0,0,221207.47,81796.96,Current,0,No,0.0978,0.5351,Medium,Digital,Mass Market,Yes,2
LN002296,CUST03972,Personal,33,Male,Salaried,329559,725,Mumbai,717489,11.55,60,2025-01-14,2030-01-14 06:00:00,15799.02,19,1,0,533098.66,115791.11,Current,0,No,0.5869,2.1771,High,Digital,Mass Market,No,0
LN002297,CUST05392,Personal,57,Male,Salaried,583251,721,Mumbai,172859,16.11,24,2023-12-06,2025-12-05 12:00:00,8472.46,24,0,0,0.0,30480.05,Current,0,No,0.1613,0.2964,Medium,Branch,Mass Market,Yes,2
LN002298,CUST02844,Personal,46,Male,Self-Employed,1026905,696,Delhi NCR,468913,10.66,36,2025-12-03,2028-12-02 18:00:00,15275.15,8,0,0,377208.63,30496.84,Current,0,No,0.144,0.4566,Medium,Partner,Mass Affluent,Yes,2
LN002299,CUST01998,Personal,60,Female,Salaried,962876,769,Chennai,388027,10.49,60,2024-12-03,2029-12-03 06:00:00,8339.07,20,0,0,280446.52,59200.94,Current,0,No,0.05,0.403,Low,Branch,Mass Affluent,Yes,1
LN002300,CUST04319,Personal,27,Male,Salaried,798425,719,Bengaluru,402605,10.18,60,2025-08-22,2030-08-22 06:00:00,8590.09,11,0,0,343210.9,35096.9,Current,0,No,0.0981,0.5042,Medium,Partner,Mass Market,Yes,2
LN002301,CUST05360,Education,59,Female,Salaried,333314,772,Pune,173015,7.68,36,2025-10-13,2028-10-12 18:00:00,5396.51,10,0,0,128872.07,9822.13,Current,0,No,0.2054,0.5191,Low,Partner,Mass Market,Yes,2
LN002302,CUST06241,Auto,42,Male,Salaried,457324,712,Mumbai,1004770,9.76,48,2023-08-18,2027-08-18 00:00:00,25369.8,36,0,0,288929.72,197472.53,Current,0,Yes,0.6692,2.1971,High,Digital,Mass Market,Yes,1
LN002303,CUST06160,Home,59,Male,Salaried,777112,647,Bengaluru,6764686,9.6,180,2024-06-12,2039-06-12 18:00:00,71028.91,26,0,0,6277366.49,1359432.27,Current,0,Yes,0.75,8.7049,High,Direct Sales,Mass Market,Yes,1
LN002304,CUST01296,Personal,43,Male,Self-Employed,374623,720,Bengaluru,478436,14.2,36,2025-09-01,2028-08-31 18:00:00,16399.02,11,0,0,353093.19,55046.42,Current,0,No,0.5385,1.2771,High,Digital,Mass Market,Yes,1
LN002305,CUST03011,Business,50,Male,Salaried,919129,636,Pune,4849138,16.11,36,2023-10-02,2026-10-01 18:00:00,170739.24,34,0,0,334723.96,1290720.07,Current,0,Yes,0.75,5.2758,High,Digital,Mass Affluent,No,0
LN002306,CUST05527,Home,38,Female,Salaried,343041,734,Hyderabad,1624594,9.23,180,2025-03-05,2040-03-04 18:00:00,16697.54,17,1,0,1548517.36,207781.47,Current,0,Yes,0.5152,4.7359,High,Branch,Mass Market,Yes,1
LN002307,CUST03541,Personal,38,Female,Self-Employed,382861,815,Ahmedabad,289405,12.95,72,2023-03-02,2029-03-01 12:00:00,5801.65,41,0,0,152172.33,100634.93,Current,0,No,0.1682,0.7559,Low,Partner,Mass Market,Yes,2
LN002308,CUST04249,Auto,30,Female,Salaried,344175,713,Jaipur,1293661,10.66,60,2024-10-19,2029-10-19 06:00:00,27908.1,22,0,0,896725.79,217042.89,Current,0,Yes,0.75,3.7587,High,Branch,Mass Market,No,0
LN002309,CUST00433,Personal,59,Female,Salaried,512714,705,Jaipur,127645,15.62,48,2025-05-04,2029-05-04 00:00:00,3592.86,15,0,0,95884.07,22132.04,Current,0,No,0.1433,0.249,Medium,Digital,Mass Market,Yes,0
LN002310,CUST01353,Personal,50,Male,Salaried,313220,760,Jaipur,330131,11.9,72,2025-12-11,2031-12-11 12:00:00,6437.75,8,0,7,303933.24,25304.21,Current,0,No,0.2692,1.054,Low,Branch,Mass Market,No,0
LN002311,CUST04945,Home,46,Male,Salaried,514700,724,Delhi NCR,5202782,10.17,180,2025-07-28,2040-07-27 18:00:00,56466.3,12,0,15,5047435.04,522248.6,Current,0,Yes,0.75,10.1084,High,Branch,Mass Market,No,0
LN002312,CUST03006,Business,27,Female,Business Owner,419727,841,Jaipur,694861,12.2,24,2023-01-09,2025-01-08 12:00:00,32775.86,24,0,0,0.0,91759.63,Current,0,Yes,0.75,1.6555,High,Digital,Mass Market,Yes,0
LN002313,CUST03151,Home,27,Female,Salaried,467916,708,Delhi NCR,4423532,7.97,120,2023-10-22,2033-10-21 12:00:00,53604.13,34,1,0,3503150.69,902159.0,Current,0,Yes,0.75,9.4537,High,Digital,Mass Market,Yes,3
LN002314,CUST06634,Auto,25,Female,Salaried,896180,728,Bengaluru,731024,9.78,60,2023-02-16,2028-02-16 06:00:00,15451.55,42,0,1,257723.99,175665.0,Current,0,Yes,0.2002,0.8157,Medium,Partner,Mass Affluent,Yes,1
LN002315,CUST01752,Business,21,Male,Self-Employed,646707,767,Delhi NCR,1112047,13.99,84,2024-01-21,2031-01-20 18:00:00,20834.99,31,0,1,820239.83,354077.44,Current,0,Yes,0.434,1.7196,Medium,Digital,Mass Market,Yes,2
LN002316,CUST00534,Personal,38,Male,Salaried,895818,630,Mumbai,338933,15.98,60,2025-05-12,2030-05-12 06:00:00,8238.81,15,0,0,277536.01,62185.15,Current,0,No,0.1277,0.3784,High,Branch,Mass Affluent,No,0
LN002317,CUST04274,Personal,33,Male,Salaried,1886309,749,Chennai,740437,10.74,72,2023-12-03,2029-12-02 12:00:00,13995.57,32,0,0,468823.71,176244.98,Current,0,No,0.0981,0.3925,Low,Digital,Affluent,Yes,2
LN002318,CUST02115,Home,45,Female,Professional,289089,686,Bengaluru,3604881,9.24,240,2025-01-16,2045-01-16 00:00:00,32991.86,19,0,0,3498209.76,520174.1,Current,0,Yes,0.75,12.4698,High,Direct Sales,Mass Market,Yes,1
LN002319,CUST00356,Home,60,Female,Salaried,500387,693,Chennai,5188660,8.15,240,2025-05-23,2045-05-23 00:00:00,43895.93,14,0,0,5062172.08,488055.05,Current,0,Yes,0.75,10.3693,High,Direct Sales,Mass Market,Yes,0
LN002320,CUST06009,Home,28,Male,Salaried,396606,752,Pune,3632599,9.53,240,2025-09-05,2045-09-05 00:00:00,33938.75,11,0,0,3574434.48,315161.77,Current,0,Yes,0.75,9.1592,High,Digital,Mass Market,Yes,2
LN002321,CUST03046,Business,30,Male,Self-Employed,465532,672,Chennai,4893907,13.72,36,2023-12-01,2026-11-30 18:00:00,166598.04,32,3,90,647771.07,1085001.32,Default,1,Yes,0.75,10.5125,High,Partner,Mass Market,No,0
LN002322,CUST00388,Auto,52,Male,Salaried,778785,697,Hyderabad,488198,12.17,36,2026-02-02,2029-02-01 18:00:00,16254.29,6,0,0,418630.75,27958.48,Current,0,Yes,0.2651,0.6269,Medium,Digital,Mass Market,Yes,0
LN002323,CUST01622,Auto,37,Male,Salaried,1520107,702,Ahmedabad,549966,12.78,60,2025-12-27,2030-12-27 06:00:00,12451.72,7,0,7,502304.33,39500.36,Current,0,Yes,0.1053,0.3618,Medium,Branch,Affluent,No,0
LN002324,CUST06891,Personal,58,Male,Business Owner,885618,705,Mumbai,419736,11.84,48,2026-03-06,2030-03-06 00:00:00,11020.97,5,0,0,384658.13,20026.99,Current,0,No,0.1578,0.4739,Medium,Partner,Mass Affluent,No,0
LN002325,CUST00291,Education,35,Female,Salaried,820467,672,Mumbai,683844,12.16,120,2024-11-24,2034-11-24 12:00:00,9874.54,20,0,0,618915.91,132562.81,Current,0,No,0.1689,0.8335,Medium,Digital,Mass Affluent,Yes,2
LN002326,CUST03790,Business,35,Female,Salaried,1071056,741,Chennai,4040577,13.75,24,2023-08-13,2025-08-12 12:00:00,193517.89,24,3,90,0.0,603852.33,Default,1,Yes,0.75,3.7725,High,Branch,Mass Affluent,No,0
LN002327,CUST01648,Education,60,Female,Salaried,1330198,645,Jaipur,130113,12.15,84,2025-11-16,2032-11-15 18:00:00,2307.4,9,0,15,120834.86,11488.5,Current,0,No,0.05,0.0978,High,Digital,Mass Affluent,Yes,0
LN002328,CUST05539,Personal,40,Female,Professional,1539878,607,Mumbai,65607,11.11,72,2025-10-04,2031-10-04 12:00:00,1252.62,10,0,0,58881.79,5800.94,Current,0,No,0.05,0.0426,High,Digital,Affluent,No,0
LN002329,CUST03490,Auto,35,Male,Salaried,821194,694,Hyderabad,657543,12.99,72,2024-01-22,2030-01-21 12:00:00,13194.53,30,0,0,443439.54,181732.47,Current,0,Yes,0.2054,0.8007,Medium,Branch,Mass Affluent,No,0
LN002330,CUST05646,Personal,55,Female,Salaried,409558,739,Mumbai,90740,11.84,36,2023-07-12,2026-07-11 18:00:00,3006.75,36,0,15,0.0,17502.87,Current,0,No,0.0775,0.2216,Medium,Direct Sales,Mass Market,Yes,1
LN002331,CUST00109,Personal,26,Male,Salaried,552268,741,Delhi NCR,132907,14.76,24,2023-09-17,2025-09-16 12:00:00,6428.77,24,0,1,0.0,21383.5,Current,0,No,0.151,0.2407,Low,Digital,Mass Market,Yes,2
LN002332,CUST03193,Personal,50,Female,Salaried,242961,727,Pune,620863,16.28,36,2025-09-05,2028-09-04 18:00:00,21912.79,11,1,0,461974.43,82152.1,Current,0,No,0.75,2.5554,High,Partner,Mass Market,Yes,3
LN002333,CUST05618,Auto,28,Female,Salaried,938991,691,Mumbai,1763050,13.06,48,2025-12-24,2029-12-24 00:00:00,47351.45,7,0,0,1559358.28,127768.39,Current,0,Yes,0.5696,1.8776,High,Direct Sales,Mass Affluent,Yes,2
LN002334,CUST06950,Auto,51,Male,Professional,431897,732,Jaipur,1356461,10.82,48,2025-06-12,2029-06-12 00:00:00,34938.85,14,0,0,1019200.51,151883.46,Current,0,Yes,0.75,3.1407,High,Digital,Mass Market,Yes,2
LN002335,CUST05093,Personal,52,Male,Salaried,460826,702,Bengaluru,295562,11.91,60,2023-04-10,2028-04-09 06:00:00,6561.82,40,0,0,118496.89,85407.76,Current,0,No,0.1951,0.6414,Medium,Digital,Mass Market,Yes,3
LN002336,CUST03577,Home,35,Male,Salaried,770244,706,Delhi NCR,3239419,9.34,300,2025-02-21,2050-02-21 06:00:00,27938.56,17,0,7,3189991.23,425527.72,Current,0,Yes,0.3729,4.2057,Medium,Branch,Mass Market,Yes,3
LN002337,CUST04516,Home,38,Male,Salaried,255182,571,Ahmedabad,6414651,9.62,240,2025-08-18,2045-08-18 00:00:00,60285.71,12,0,0,6303324.55,612102.05,Current,0,Yes,0.75,25.1376,High,Partner,Mass Market,Yes,2
LN002338,CUST01792,Home,33,Male,Self-Employed,1066641,685,Jaipur,2273555,9.12,180,2023-02-25,2038-02-24 18:00:00,23223.49,41,0,0,1988909.03,667517.28,Current,0,Yes,0.2907,2.1315,Medium,Digital,Mass Affluent,Yes,2
LN002339,CUST04086,Personal,44,Female,Salaried,848575,602,Chennai,73099,15.44,72,2025-10-22,2031-10-22 12:00:00,1563.17,9,0,0,67197.7,8167.26,Current,0,No,0.05,0.0861,High,Partner,Mass Affluent,No,0
LN002340,CUST01135,Home,60,Female,Business Owner,527987,826,Hyderabad,4451647,7.67,240,2024-03-04,2044-03-04 00:00:00,36339.48,29,0,0,4201811.09,804008.93,Current,0,Yes,0.75,8.4314,High,Branch,Mass Market,Yes,2
LN002341,CUST02803,Education,34,Male,Professional,634851,757,Bengaluru,1306616,10.3,48,2024-07-28,2028-07-28 00:00:00,33326.47,24,0,0,720064.85,213284.09,Current,0,No,0.6095,2.0581,High,Partner,Mass Market,Yes,0
LN002342,CUST01659,Personal,48,Male,Salaried,471040,776,Ahmedabad,245849,13.18,48,2026-04-13,2030-04-13 00:00:00,6617.09,4,0,0,229918.89,10538.27,Current,0,No,0.1673,0.5219,Low,Branch,Mass Market,No,0
LN002343,CUST03395,Personal,31,Male,Professional,2268987,682,Chennai,591246,9.78,36,2025-12-30,2028-12-29 18:00:00,19015.6,7,6,180,489389.69,31252.9,Default,1,No,0.1239,0.2606,High,Digital,Affluent,No,0
LN002344,CUST05500,Personal,26,Male,Salaried,418566,706,Jaipur,495628,9.59,60,2023-12-05,2028-12-04 06:00:00,10430.67,32,0,7,260763.79,98917.39,Current,0,No,0.3393,1.1841,Medium,Digital,Mass Market,No,0
LN002345,CUST02073,Business,45,Male,Salaried,758945,639,Mumbai,2667797,14.85,48,2026-02-26,2030-02-26 00:00:00,74042.8,5,0,0,2457501.79,159918.78,Current,0,Yes,0.75,3.5151,High,Partner,Mass Market,Yes,2
LN002346,CUST00584,Auto,21,Female,Business Owner,572912,647,Bengaluru,1771818,9.09,72,2026-02-07,2032-02-07 12:00:00,32017.17,6,0,0,1658109.68,78394.68,Current,0,Yes,0.6988,3.0927,High,Direct Sales,Mass Market,Yes,0
LN002347,CUST01896,Auto,45,Male,Self-Employed,667046,695,Bengaluru,1787001,12.34,36,2024-11-17,2027-11-17 18:00:00,59646.89,21,0,0,825183.07,290766.76,Current,0,Yes,0.75,2.679,High,Direct Sales,Mass Market,Yes,2
LN002348,CUST00131,Home,22,Male,Business Owner,831322,679,Bengaluru,6805718,10.35,240,2025-06-10,2045-06-10 00:00:00,67252.31,14,0,0,6678838.19,814652.5,Current,0,Yes,0.75,8.1866,High,Partner,Mass Affluent,Yes,3
LN002349,CUST06572,Auto,52,Male,Salaried,847010,735,Bengaluru,1403806,9.39,48,2024-12-18,2028-12-18 00:00:00,35192.36,20,0,0,881855.11,181896.31,Current,0,Yes,0.5125,1.6574,High,Digital,Mass Affluent,Yes,1
LN002350,CUST05843,Personal,33,Male,Professional,547650,732,Ahmedabad,403938,15.09,36,2023-06-30,2026-06-29 18:00:00,14020.46,36,1,7,0.0,100798.45,Current,0,No,0.2987,0.7376,Medium,Branch,Mass Market,Yes,1
LN002351,CUST06828,Auto,53,Male,Business Owner,372094,688,Mumbai,1273969,11.46,48,2026-06-23,2030-06-23 00:00:00,33209.9,1,0,0,1252922.42,12163.32,Current,0,Yes,0.75,3.4238,High,Branch,Mass Market,Yes,0
LN002352,CUST01294,Business,52,Male,Salaried,457404,756,Delhi NCR,4465074,13.58,60,2026-02-24,2031-02-24 06:00:00,102932.89,5,0,0,4197125.95,246716.37,Current,0,Yes,0.75,9.7618,High,Digital,Mass Market,Yes,2
LN002353,CUST06463,Auto,44,Male,Professional,521064,646,Ahmedabad,801478,11.75,36,2026-05-24,2029-05-23 18:00:00,26525.51,2,0,1,763941.69,15514.7,Current,0,Yes,0.5681,1.5382,High,Direct Sales,Mass Market,Yes,2
LN002354,CUST03607,Business,47,Female,Professional,488111,641,Hyderabad,3894279,16.42,36,2023-01-11,2026-01-10 18:00:00,137717.67,36,0,0,0.0,1063556.94,Current,0,Yes,0.75,7.9783,High,Partner,Mass Market,Yes,2
LN002355,CUST04358,Auto,24,Female,Salaried,394223,738,Jaipur,1160430,13.35,48,2026-01-19,2030-01-19 00:00:00,31335.26,7,0,0,1027087.83,86004.63,Current,0,Yes,0.75,2.9436,High,Direct Sales,Mass Market,Yes,3
LN002356,CUST01017,Personal,44,Female,Self-Employed,805974,740,Delhi NCR,184035,14.12,24,2025-03-23,2027-03-23 12:00:00,8846.79,16,0,0,67168.32,24681.92,Current,0,No,0.1626,0.2283,Low,Digital,Mass Affluent,Yes,2
LN002357,CUST05691,Business,43,Male,Business Owner,339075,757,Mumbai,1928991,15.98,60,2023-11-27,2028-11-26 06:00:00,46884.15,32,0,0,1089877.73,661179.4,Current,0,Yes,0.75,5.689,High,Digital,Mass Market,Yes,0
LN002358,CUST04851,Personal,49,Male,Business Owner,634156,631,Delhi NCR,794850,13.75,72,2024-09-24,2030-09-24 12:00:00,16273.37,22,0,0,616745.5,179909.73,Current,0,No,0.2949,1.2534,High,Partner,Mass Market,Yes,2
LN002359,CUST04963,Home,54,Male,Salaried,296945,664,Chennai,2015582,9.2,120,2026-04-28,2036-04-27 12:00:00,25745.89,3,0,15,1984440.81,46096.47,Current,0,Yes,0.75,6.7877,High,Partner,Mass Market,Yes,2
LN002360,CUST03800,Personal,41,Female,Self-Employed,1097374,727,Jaipur,193283,9.95,60,2023-09-02,2028-09-01 06:00:00,4102.27,35,0,0,92277.93,42574.35,Current,0,No,0.05,0.1761,Medium,Partner,Mass Affluent,Yes,2
LN002361,CUST06180,Personal,50,Male,Professional,483897,728,Pune,776703,10.59,36,2025-02-08,2028-02-08 18:00:00,25276.08,18,0,0,418984.31,97250.7,Current,0,No,0.6378,1.6051,High,Digital,Mass Market,Yes,3
